ID,Número_Reseñas,Promedio_Calificación,Num_Reseñas_1,Num_Reseñas_2,Num_Reseñas_3,Num_Reseñas_4,Num_Reseñas_5,Atributo 1,Raiting_Promedio 1,Atributo 2,Raiting_Promedio 2,Atributo 3,Raiting_Promedio 3
MLM2609148010,0,0.0,0,0,0,0,0,,,,,,
MLM2609199070,0,0.0,0,0,0,0,0,,,,,,
MLM2609199156,0,0.0,0,0,0,0,0,,,,,,
MLM2609211824,0,0.0,0,0,0,0,0,,,,,,
MLM2639065012,0,0.0,0,0,0,0,0,,,,,,
MLM2677597172,0,0.0,0,0,0,0,0,,,,,,
MLM2687974262,0,0.0,0,0,0,0,0,,,,,,
MLM2717012666,0,0.0,0,0,0,0,0,,,,,,
MLM2732384892,0,0.0,0,0,0,0,0,,,,,,
MLM2734215392,0,0.0,0,0,0,0,0,,,,,,
MLM2740750898,0,0.0,0,0,0,0,0,,,,,,
MLM2742086976,0,0.0,0,0,0,0,0,,,,,,
MLM2746748716,0,0.0,0,0,0,0,0,,,,,,
MLM2747949168,0,0.0,0,0,0,0,0,,,,,,
MLM2748000974,0,0.0,0,0,0,0,0,,,,,,
MLM2764177066,0,0.0,0,0,0,0,0,,,,,,
MLM2773413438,0,0.0,0,0,0,0,0,,,,,,
MLM2782883480,0,0.0,0,0,0,0,0,,,,,,
MLM2785569002,0,0.0,0,0,0,0,0,,,,,,
MLM2786048838,0,0.0,0,0,0,0,0,,,,,,
MLM2786113436,0,0.0,0,0,0,0,0,,,,,,
MLM2786139494,0,0.0,0,0,0,0,0,,,,,,
MLM2786204328,0,0.0,0,0,0,0,0,,,,,,
MLM2788445250,0,0.0,0,0,0,0,0,,,,,,
MLM2788554978,0,0.0,0,0,0,0,0,,,,,,
MLM2788884796,0,0.0,0,0,0,0,0,,,,,,
MLM2789408460,0,0.0,0,0,0,0,0,,,,,,
MLM2792827346,0,0.0,0,0,0,0,0,,,,,,
MLM2800380008,0,0.0,0,0,0,0,0,,,,,,
MLM2800415280,0,0.0,0,0,0,0,0,,,,,,
MLM2800415344,0,0.0,0,0,0,0,0,,,,,,
MLM2800415580,0,0.0,0,0,0,0,0,,,,,,
MLM2800427726,0,0.0,0,0,0,0,0,,,,,,
MLM2800440544,0,0.0,0,0,0,0,0,,,,,,
MLM2800440622,0,0.0,0,0,0,0,0,,,,,,
MLM2800440860,0,0.0,0,0,0,0,0,,,,,,
MLM2800453528,0,0.0,0,0,0,0,0,,,,,,
MLM2800479512,0,0.0,0,0,0,0,0,,,,,,
MLM2800479544,0,0.0,0,0,0,0,0,,,,,,
MLM2800530184,0,0.0,0,0,0,0,0,,,,,,
MLM2800530288,0,0.0,0,0,0,0,0,,,,,,
MLM2803916870,0,0.0,0,0,0,0,0,,,,,,
MLM920379399,0,0.0,0,0,0,0,0,,,,,,
MLM1359243408,0,0.0,0,0,0,0,0,,,,,,
MLM1364284309,0,0.0,0,0,0,0,0,,,,,,
MLM1407822590,0,0.0,0,0,0,0,0,,,,,,
MLM1428753537,0,0.0,0,0,0,0,0,,,,,,
MLM1431294911,0,0.0,0,0,0,0,0,,,,,,
MLM1486208700,0,0.0,0,0,0,0,0,,,,,,
MLM1496689983,0,0.0,0,0,0,0,0,,,,,,
MLM1539712944,0,0.0,0,0,0,0,0,,,,,,
MLM1689017994,0,0.0,0,0,0,0,0,,,,,,
MLM1814041253,0,0.0,0,0,0,0,0,,,,,,
MLM1825561775,0,0.0,0,0,0,0,0,,,,,,
MLM1884839119,0,0.0,0,0,0,0,0,,,,,,
MLM1891623751,1,4.0,0,0,0,1,0,,,,,,
MLM1905334770,0,0.0,0,0,0,0,0,,,,,,
MLM1907729038,0,0.0,0,0,0,0,0,,,,,,
MLM1939983421,0,0.0,0,0,0,0,0,,,,,,
MLM1948847305,0,0.0,0,0,0,0,0,,,,,,
MLM1955632613,0,0.0,0,0,0,0,0,,,,,,
MLM1962614081,0,0.0,0,0,0,0,0,,,,,,
MLM1980549057,0,0.0,0,0,0,0,0,,,,,,
MLM1980573523,0,0.0,0,0,0,0,0,,,,,,
MLM1987249299,0,0.0,0,0,0,0,0,,,,,,
MLM1987287947,0,0.0,0,0,0,0,0,,,,,,
MLM1987356993,0,0.0,0,0,0,0,0,,,,,,
MLM1987677443,0,0.0,0,0,0,0,0,,,,,,
MLM1987684305,0,0.0,0,0,0,0,0,,,,,,
MLM1987696277,0,0.0,0,0,0,0,0,,,,,,
MLM1988543667,0,0.0,0,0,0,0,0,,,,,,
MLM1989726993,0,0.0,0,0,0,0,0,,,,,,
MLM1990287387,0,0.0,0,0,0,0,0,,,,,,
MLM1990723407,0,0.0,0,0,0,0,0,,,,,,
MLM1991073459,0,0.0,0,0,0,0,0,,,,,,
MLM1991116511,0,0.0,0,0,0,0,0,,,,,,
MLM1991161791,0,0.0,0,0,0,0,0,,,,,,
MLM1992663131,0,0.0,0,0,0,0,0,,,,,,
MLM1993352257,0,0.0,0,0,0,0,0,,,,,,
MLM2770126406,0,0.0,0,0,0,0,0,,,,,,
MLM1497537972,0,0.0,0,0,0,0,0,,,,,,
MLM1938041907,0,0.0,0,0,0,0,0,,,,,,
MLM1966593031,0,0.0,0,0,0,0,0,,,,,,
MLM2003495783,0,0.0,0,0,0,0,0,,,,,,
MLM1974408705,0,0.0,0,0,0,0,0,,,,,,
MLM1993723187,0,0.0,0,0,0,0,0,,,,,,
MLM1993736083,0,0.0,0,0,0,0,0,,,,,,
MLM1993753525,0,0.0,0,0,0,0,0,,,,,,
MLM1994177209,0,0.0,0,0,0,0,0,,,,,,
MLM1994187341,0,0.0,0,0,0,0,0,,,,,,
MLM1994551257,0,0.0,0,0,0,0,0,,,,,,
MLM1994565169,0,0.0,0,0,0,0,0,,,,,,
MLM1994590099,0,0.0,0,0,0,0,0,,,,,,
MLM1994687541,0,0.0,0,0,0,0,0,,,,,,
MLM1996225707,0,0.0,0,0,0,0,0,,,,,,
MLM1997113815,0,0.0,0,0,0,0,0,,,,,,
MLM1997280597,0,0.0,0,0,0,0,0,,,,,,
MLM1997525655,0,0.0,0,0,0,0,0,,,,,,
MLM1997807643,0,0.0,0,0,0,0,0,,,,,,
MLM1997998333,0,0.0,0,0,0,0,0,,,,,,
MLM1998203221,0,0.0,0,0,0,0,0,,,,,,
MLM1998531777,0,0.0,0,0,0,0,0,,,,,,
MLM1998546191,0,0.0,0,0,0,0,0,,,,,,
MLM1999275781,0,0.0,0,0,0,0,0,,,,,,
MLM1999546201,0,0.0,0,0,0,0,0,,,,,,
MLM1999772157,0,0.0,0,0,0,0,0,,,,,,
MLM1999784173,0,0.0,0,0,0,0,0,,,,,,
MLM2000714331,0,0.0,0,0,0,0,0,,,,,,
MLM2001474835,0,0.0,0,0,0,0,0,,,,,,
MLM2001650807,0,0.0,0,0,0,0,0,,,,,,
MLM2001823987,0,0.0,0,0,0,0,0,,,,,,
MLM2001824455,0,0.0,0,0,0,0,0,,,,,,
MLM2002061229,0,0.0,0,0,0,0,0,,,,,,
MLM2002344739,0,0.0,0,0,0,0,0,,,,,,
MLM2002606143,0,0.0,0,0,0,0,0,,,,,,
MLM2003048385,0,0.0,0,0,0,0,0,,,,,,
MLM2003628089,0,0.0,0,0,0,0,0,,,,,,
MLM2003646719,0,0.0,0,0,0,0,0,,,,,,
MLM2003699181,0,0.0,0,0,0,0,0,,,,,,
MLM2003735497,0,0.0,0,0,0,0,0,,,,,,
MLM2004108163,0,0.0,0,0,0,0,0,,,,,,
MLM2004353899,0,0.0,0,0,0,0,0,,,,,,
MLM2004604361,0,0.0,0,0,0,0,0,,,,,,
MLM2005493993,0,0.0,0,0,0,0,0,,,,,,
MLM2005888289,0,0.0,0,0,0,0,0,,,,,,
MLM2006221983,0,0.0,0,0,0,0,0,,,,,,
MLM2006650079,0,0.0,0,0,0,0,0,,,,,,
MLM2006652551,0,0.0,0,0,0,0,0,,,,,,
MLM2006689633,0,0.0,0,0,0,0,0,,,,,,
MLM2006764759,0,0.0,0,0,0,0,0,,,,,,
MLM2006950987,0,0.0,0,0,0,0,0,,,,,,
MLM2008110991,0,0.0,0,0,0,0,0,,,,,,
MLM2008161581,0,0.0,0,0,0,0,0,,,,,,
MLM2008161703,0,0.0,0,0,0,0,0,,,,,,
MLM2009463273,0,0.0,0,0,0,0,0,,,,,,
MLM2201792006,0,0.0,0,0,0,0,0,,,,,,
MLM2211637966,0,0.0,0,0,0,0,0,,,,,,
MLM2285941970,0,0.0,0,0,0,0,0,,,,,,
MLM2287455582,0,0.0,0,0,0,0,0,,,,,,
MLM2419084092,0,0.0,0,0,0,0,0,,,,,,
MLM2499626086,0,0.0,0,0,0,0,0,,,,,,
MLM2516594260,0,0.0,0,0,0,0,0,,,,,,
MLM2591466270,0,0.0,0,0,0,0,0,,,,,,
MLM2615885444,0,0.0,0,0,0,0,0,,,,,,
MLM2675045930,0,0.0,0,0,0,0,0,,,,,,
MLM2681877048,0,0.0,0,0,0,0,0,,,,,,
MLM2691475320,0,0.0,0,0,0,0,0,,,,,,
MLM2729300110,0,0.0,0,0,0,0,0,,,,,,
MLM2732432260,0,0.0,0,0,0,0,0,,,,,,
MLM2736259286,0,0.0,0,0,0,0,0,,,,,,
MLM2739421438,0,0.0,0,0,0,0,0,,,,,,
MLM2740872966,0,0.0,0,0,0,0,0,,,,,,
MLM2741018568,0,0.0,0,0,0,0,0,,,,,,
MLM2741602506,0,0.0,0,0,0,0,0,,,,,,
MLM2742852128,0,0.0,0,0,0,0,0,,,,,,
MLM2745423214,0,0.0,0,0,0,0,0,,,,,,
MLM2751252902,0,0.0,0,0,0,0,0,,,,,,
MLM2751705154,0,0.0,0,0,0,0,0,,,,,,
MLM2751732576,0,0.0,0,0,0,0,0,,,,,,
MLM2753775912,0,0.0,0,0,0,0,0,,,,,,
MLM2753780014,0,0.0,0,0,0,0,0,,,,,,
MLM2753790104,0,0.0,0,0,0,0,0,,,,,,
MLM2754770436,0,0.0,0,0,0,0,0,,,,,,
MLM2754874314,0,0.0,0,0,0,0,0,,,,,,
MLM2758931082,0,0.0,0,0,0,0,0,,,,,,
MLM2759947738,0,0.0,0,0,0,0,0,,,,,,
MLM2760086256,0,0.0,0,0,0,0,0,,,,,,
MLM2762510932,0,0.0,0,0,0,0,0,,,,,,
MLM2762511198,0,0.0,0,0,0,0,0,,,,,,
MLM2763694784,0,0.0,0,0,0,0,0,,,,,,
MLM2764132058,0,0.0,0,0,0,0,0,,,,,,
MLM2765112316,0,0.0,0,0,0,0,0,,,,,,
MLM2766630780,0,0.0,0,0,0,0,0,,,,,,
MLM2766666906,0,0.0,0,0,0,0,0,,,,,,
MLM2769025100,0,0.0,0,0,0,0,0,,,,,,
MLM2769492292,0,0.0,0,0,0,0,0,,,,,,
MLM2769500940,0,0.0,0,0,0,0,0,,,,,,
MLM2770307474,0,0.0,0,0,0,0,0,,,,,,
MLM2770410160,0,0.0,0,0,0,0,0,,,,,,
MLM2770500950,0,0.0,0,0,0,0,0,,,,,,
MLM2770605540,0,0.0,0,0,0,0,0,,,,,,
MLM2771193976,0,0.0,0,0,0,0,0,,,,,,
MLM2771443902,0,0.0,0,0,0,0,0,,,,,,
MLM2772998296,0,0.0,0,0,0,0,0,,,,,,
MLM2773269468,0,0.0,0,0,0,0,0,,,,,,
MLM2773361340,0,0.0,0,0,0,0,0,,,,,,
MLM2773451018,0,0.0,0,0,0,0,0,,,,,,
MLM2773464020,0,0.0,0,0,0,0,0,,,,,,
MLM2773478404,0,0.0,0,0,0,0,0,,,,,,
MLM2773491242,0,0.0,0,0,0,0,0,,,,,,
MLM2773517236,0,0.0,0,0,0,0,0,,,,,,
MLM2773530760,0,0.0,0,0,0,0,0,,,,,,
MLM2775624148,0,0.0,0,0,0,0,0,,,,,,
MLM2775637258,0,0.0,0,0,0,0,0,,,,,,
MLM2776497754,0,0.0,0,0,0,0,0,,,,,,
MLM2776510396,0,0.0,0,0,0,0,0,,,,,,
MLM2777570608,0,0.0,0,0,0,0,0,,,,,,
MLM2778986710,0,0.0,0,0,0,0,0,,,,,,
MLM2779932286,0,0.0,0,0,0,0,0,,,,,,
MLM2779935256,0,0.0,0,0,0,0,0,,,,,,
MLM2781813702,0,0.0,0,0,0,0,0,,,,,,
MLM2784383742,0,0.0,0,0,0,0,0,,,,,,
MLM2789798998,0,0.0,0,0,0,0,0,,,,,,
MLM2791092360,0,0.0,0,0,0,0,0,,,,,,
MLM2792820802,0,0.0,0,0,0,0,0,,,,,,
MLM2793936702,0,0.0,0,0,0,0,0,,,,,,
MLM2794068964,0,0.0,0,0,0,0,0,,,,,,
MLM2794169718,0,0.0,0,0,0,0,0,,,,,,
MLM2801325306,0,0.0,0,0,0,0,0,,,,,,
MLM2801779146,0,0.0,0,0,0,0,0,,,,,,
MLM2802952940,0,0.0,0,0,0,0,0,,,,,,
MLM2803188142,0,0.0,0,0,0,0,0,,,,,,
MLM2809922760,0,0.0,0,0,0,0,0,,,,,,
MLM2816167140,0,0.0,0,0,0,0,0,,,,,,
MLM2818498540,0,0.0,0,0,0,0,0,,,,,,
MLM2819965892,0,0.0,0,0,0,0,0,,,,,,
MLM2821041504,0,0.0,0,0,0,0,0,,,,,,
MLM2822897614,0,0.0,0,0,0,0,0,,,,,,
MLM2825538346,0,0.0,0,0,0,0,0,,,,,,
MLM850507033,0,0.0,0,0,0,0,0,,,,,,
MLM895131290,0,0.0,0,0,0,0,0,,,,,,
MLM898957296,0,0.0,0,0,0,0,0,,,,,,
MLM898957604,0,0.0,0,0,0,0,0,,,,,,
MLM929581351,0,0.0,0,0,0,0,0,,,,,,
MLM930410098,0,0.0,0,0,0,0,0,,,,,,
MLM948999891,0,0.0,0,0,0,0,0,,,,,,
MLM949608390,0,0.0,0,0,0,0,0,,,,,,
MLM949608981,0,0.0,0,0,0,0,0,,,,,,
MLM949609088,0,0.0,0,0,0,0,0,,,,,,
MLM949619713,0,0.0,0,0,0,0,0,,,,,,
MLM950865896,0,0.0,0,0,0,0,0,,,,,,
MLM950870135,0,0.0,0,0,0,0,0,,,,,,
MLM950871398,0,0.0,0,0,0,0,0,,,,,,
MLM950878546,0,0.0,0,0,0,0,0,,,,,,
MLM1364290845,0,0.0,0,0,0,0,0,,,,,,
MLM1366517350,0,0.0,0,0,0,0,0,,,,,,
MLM1369179059,0,0.0,0,0,0,0,0,,,,,,
MLM1415632168,0,0.0,0,0,0,0,0,,,,,,
MLM1446584571,0,0.0,0,0,0,0,0,,,,,,
MLM1447799223,0,0.0,0,0,0,0,0,,,,,,
MLM1447811527,0,0.0,0,0,0,0,0,,,,,,
MLM1453593913,0,0.0,0,0,0,0,0,,,,,,
MLM1496722024,0,0.0,0,0,0,0,0,,,,,,
MLM1511516629,0,0.0,0,0,0,0,0,,,,,,
MLM1716164681,0,0.0,0,0,0,0,0,,,,,,
MLM1767263164,0,0.0,0,0,0,0,0,,,,,,
MLM1779067478,0,0.0,0,0,0,0,0,,,,,,
MLM1779390452,0,0.0,0,0,0,0,0,,,,,,
MLM1779487274,0,0.0,0,0,0,0,0,,,,,,
MLM1779492908,0,0.0,0,0,0,0,0,,,,,,
MLM1789571648,0,0.0,0,0,0,0,0,,,,,,
MLM1791069175,0,0.0,0,0,0,0,0,,,,,,
MLM1807280741,0,0.0,0,0,0,0,0,,,,,,
MLM1839831629,0,0.0,0,0,0,0,0,,,,,,
MLM1856765281,0,0.0,0,0,0,0,0,,,,,,
MLM1904274987,0,0.0,0,0,0,0,0,,,,,,
MLM1937294622,0,0.0,0,0,0,0,0,,,,,,
MLM1942385349,0,0.0,0,0,0,0,0,,,,,,
MLM1947080225,0,0.0,0,0,0,0,0,,,,,,
MLM1956399949,0,0.0,0,0,0,0,0,,,,,,
MLM1957499489,0,0.0,0,0,0,0,0,,,,,,
MLM1980277775,0,0.0,0,0,0,0,0,,,,,,
MLM1981383237,0,0.0,0,0,0,0,0,,,,,,
MLM1981443681,0,0.0,0,0,0,0,0,,,,,,
MLM1981546381,0,0.0,0,0,0,0,0,,,,,,
MLM1981577727,0,0.0,0,0,0,0,0,,,,,,
MLM1983764137,0,0.0,0,0,0,0,0,,,,,,
MLM1984719755,0,0.0,0,0,0,0,0,,,,,,
MLM1985806205,0,0.0,0,0,0,0,0,,,,,,
MLM1985860023,0,0.0,0,0,0,0,0,,,,,,
MLM1985915103,0,0.0,0,0,0,0,0,,,,,,
MLM1988323461,0,0.0,0,0,0,0,0,,,,,,
MLM1989741367,0,0.0,0,0,0,0,0,,,,,,
MLM1991199415,0,0.0,0,0,0,0,0,,,,,,
MLM1994197813,0,0.0,0,0,0,0,0,,,,,,
MLM1995131701,0,0.0,0,0,0,0,0,,,,,,
MLM1995229709,0,0.0,0,0,0,0,0,,,,,,
MLM1995487691,0,0.0,0,0,0,0,0,,,,,,
MLM1995695159,0,0.0,0,0,0,0,0,,,,,,
MLM1995695251,0,0.0,0,0,0,0,0,,,,,,
MLM1996027737,0,0.0,0,0,0,0,0,,,,,,
MLM1996282383,0,0.0,0,0,0,0,0,,,,,,
MLM1996320881,0,0.0,0,0,0,0,0,,,,,,
MLM1996418943,0,0.0,0,0,0,0,0,,,,,,
MLM1996457173,0,0.0,0,0,0,0,0,,,,,,
MLM1996823951,0,0.0,0,0,0,0,0,,,,,,
MLM1997796181,0,0.0,0,0,0,0,0,,,,,,
MLM1997977895,0,0.0,0,0,0,0,0,,,,,,
MLM1998830635,0,0.0,0,0,0,0,0,,,,,,
MLM1999097525,0,0.0,0,0,0,0,0,,,,,,
MLM1999796579,0,0.0,0,0,0,0,0,,,,,,
MLM1999831391,0,0.0,0,0,0,0,0,,,,,,
MLM2000343535,0,0.0,0,0,0,0,0,,,,,,
MLM2000846721,0,0.0,0,0,0,0,0,,,,,,
MLM2001314885,0,0.0,0,0,0,0,0,,,,,,
MLM2002796179,0,0.0,0,0,0,0,0,,,,,,
MLM2003207861,0,0.0,0,0,0,0,0,,,,,,
MLM2003649913,0,0.0,0,0,0,0,0,,,,,,
MLM2003827631,0,0.0,0,0,0,0,0,,,,,,
MLM2003882321,0,0.0,0,0,0,0,0,,,,,,
MLM2004304497,0,0.0,0,0,0,0,0,,,,,,
MLM2004538287,0,0.0,0,0,0,0,0,,,,,,
MLM2006867663,0,0.0,0,0,0,0,0,,,,,,
MLM2008493809,0,0.0,0,0,0,0,0,,,,,,
MLM2008550437,0,0.0,0,0,0,0,0,,,,,,
MLM2294828720,0,0.0,0,0,0,0,0,,,,,,
MLM2515212548,0,0.0,0,0,0,0,0,,,,,,
MLM2575195792,0,0.0,0,0,0,0,0,,,,,,
MLM2577523962,0,0.0,0,0,0,0,0,,,,,,
MLM2609033094,0,0.0,0,0,0,0,0,,,,,,
MLM2609033098,0,0.0,0,0,0,0,0,,,,,,
MLM2609033160,0,0.0,0,0,0,0,0,,,,,,
MLM2609033162,0,0.0,0,0,0,0,0,,,,,,
MLM2609033184,0,0.0,0,0,0,0,0,,,,,,
MLM2609033194,0,0.0,0,0,0,0,0,,,,,,
MLM2609045144,0,0.0,0,0,0,0,0,,,,,,
MLM2609045162,0,0.0,0,0,0,0,0,,,,,,
MLM2609045164,0,0.0,0,0,0,0,0,,,,,,
MLM2609045232,0,0.0,0,0,0,0,0,,,,,,
MLM2609045262,0,0.0,0,0,0,0,0,,,,,,
MLM2609057880,0,0.0,0,0,0,0,0,,,,,,
MLM2609057940,0,0.0,0,0,0,0,0,,,,,,
MLM2609057948,0,0.0,0,0,0,0,0,,,,,,
MLM2609057970,0,0.0,0,0,0,0,0,,,,,,
MLM2609070840,0,0.0,0,0,0,0,0,,,,,,
MLM2609070852,0,0.0,0,0,0,0,0,,,,,,
MLM2609070854,0,0.0,0,0,0,0,0,,,,,,
MLM2609070914,0,0.0,0,0,0,0,0,,,,,,
MLM2609083640,0,0.0,0,0,0,0,0,,,,,,
MLM2609083680,0,0.0,0,0,0,0,0,,,,,,
MLM2609083740,0,0.0,0,0,0,0,0,,,,,,
MLM2609096674,0,0.0,0,0,0,0,0,,,,,,
MLM2609096680,0,0.0,0,0,0,0,0,,,,,,
MLM2609096706,0,0.0,0,0,0,0,0,,,,,,
MLM2609096714,0,0.0,0,0,0,0,0,,,,,,
MLM2609096720,0,0.0,0,0,0,0,0,,,,,,
MLM2609096736,0,0.0,0,0,0,0,0,,,,,,
MLM2609109480,0,0.0,0,0,0,0,0,,,,,,
MLM2609109486,0,0.0,0,0,0,0,0,,,,,,
MLM2609109546,0,0.0,0,0,0,0,0,,,,,,
MLM2609109558,0,0.0,0,0,0,0,0,,,,,,
MLM2609109594,0,0.0,0,0,0,0,0,,,,,,
MLM2609147938,0,0.0,0,0,0,0,0,,,,,,
MLM2609147954,0,0.0,0,0,0,0,0,,,,,,
MLM2609147958,0,0.0,0,0,0,0,0,,,,,,
MLM2609148016,0,0.0,0,0,0,0,0,,,,,,
MLM2609148018,0,0.0,0,0,0,0,0,,,,,,
MLM2609148020,0,0.0,0,0,0,0,0,,,,,,
MLM2609148026,0,0.0,0,0,0,0,0,,,,,,
MLM2609148036,0,0.0,0,0,0,0,0,,,,,,
MLM2609199048,0,0.0,0,0,0,0,0,,,,,,
MLM2609199060,0,0.0,0,0,0,0,0,,,,,,
MLM2609199074,0,0.0,0,0,0,0,0,,,,,,
MLM2609199118,0,0.0,0,0,0,0,0,,,,,,
MLM2609199182,0,0.0,0,0,0,0,0,,,,,,
MLM2609211778,0,0.0,0,0,0,0,0,,,,,,
MLM2609211826,0,0.0,0,0,0,0,0,,,,,,
MLM2609211832,0,0.0,0,0,0,0,0,,,,,,
MLM2609211876,0,0.0,0,0,0,0,0,,,,,,
MLM2629066298,0,0.0,0,0,0,0,0,,,,,,
MLM2668139468,0,0.0,0,0,0,0,0,,,,,,
MLM2675054204,0,0.0,0,0,0,0,0,,,,,,
MLM2685517660,0,0.0,0,0,0,0,0,,,,,,
MLM2691438422,0,0.0,0,0,0,0,0,,,,,,
MLM2696663288,0,0.0,0,0,0,0,0,,,,,,
MLM2713637220,0,0.0,0,0,0,0,0,,,,,,
MLM2713693844,0,0.0,0,0,0,0,0,,,,,,
MLM2717965496,0,0.0,0,0,0,0,0,,,,,,
MLM2729732112,0,0.0,0,0,0,0,0,,,,,,
MLM2735919386,0,0.0,0,0,0,0,0,,,,,,
MLM2743211720,0,0.0,0,0,0,0,0,,,,,,
MLM2747325804,0,0.0,0,0,0,0,0,,,,,,
MLM2750104972,0,0.0,0,0,0,0,0,,,,,,
MLM2750667646,0,0.0,0,0,0,0,0,,,,,,
MLM2757198186,0,0.0,0,0,0,0,0,,,,,,
MLM2758893774,0,0.0,0,0,0,0,0,,,,,,
MLM2760449388,0,0.0,0,0,0,0,0,,,,,,
MLM2761503164,0,0.0,0,0,0,0,0,,,,,,
MLM2763664466,0,0.0,0,0,0,0,0,,,,,,
MLM2763942368,0,0.0,0,0,0,0,0,,,,,,
MLM2766249884,0,0.0,0,0,0,0,0,,,,,,
MLM2767277230,0,0.0,0,0,0,0,0,,,,,,
MLM2767320948,0,0.0,0,0,0,0,0,,,,,,
MLM2769527962,0,0.0,0,0,0,0,0,,,,,,
MLM2773828260,0,0.0,0,0,0,0,0,,,,,,
MLM2775611174,0,0.0,0,0,0,0,0,,,,,,
MLM2777996670,0,0.0,0,0,0,0,0,,,,,,
MLM2779321504,0,0.0,0,0,0,0,0,,,,,,
MLM2779928072,0,0.0,0,0,0,0,0,,,,,,
MLM2780225264,0,0.0,0,0,0,0,0,,,,,,
MLM2780690016,0,0.0,0,0,0,0,0,,,,,,
MLM2780691814,0,0.0,0,0,0,0,0,,,,,,
MLM2780701622,0,0.0,0,0,0,0,0,,,,,,
MLM2780753966,0,0.0,0,0,0,0,0,,,,,,
MLM2781132440,0,0.0,0,0,0,0,0,,,,,,
MLM2781178746,0,0.0,0,0,0,0,0,,,,,,
MLM2782782416,0,0.0,0,0,0,0,0,,,,,,
MLM2785853940,0,0.0,0,0,0,0,0,,,,,,
MLM2785853970,0,0.0,0,0,0,0,0,,,,,,
MLM2785905940,0,0.0,0,0,0,0,0,,,,,,
MLM2785931914,0,0.0,0,0,0,0,0,,,,,,
MLM2785931924,0,0.0,0,0,0,0,0,,,,,,
MLM2785931926,0,0.0,0,0,0,0,0,,,,,,
MLM2786035876,0,0.0,0,0,0,0,0,,,,,,
MLM2786035882,0,0.0,0,0,0,0,0,,,,,,
MLM2786035902,0,0.0,0,0,0,0,0,,,,,,
MLM2786048836,0,0.0,0,0,0,0,0,,,,,,
MLM2786048846,0,0.0,0,0,0,0,0,,,,,,
MLM2786048894,0,0.0,0,0,0,0,0,,,,,,
MLM2786100924,0,0.0,0,0,0,0,0,,,,,,
MLM2786126422,0,0.0,0,0,0,0,0,,,,,,
MLM2786126434,0,0.0,0,0,0,0,0,,,,,,
MLM2786126444,0,0.0,0,0,0,0,0,,,,,,
MLM2786139510,0,0.0,0,0,0,0,0,,,,,,
MLM2786185174,0,0.0,0,0,0,0,0,,,,,,
MLM2786191308,0,0.0,0,0,0,0,0,,,,,,
MLM2786191316,0,0.0,0,0,0,0,0,,,,,,
MLM2786217316,0,0.0,0,0,0,0,0,,,,,,
MLM2786256292,0,0.0,0,0,0,0,0,,,,,,
MLM2786276976,0,0.0,0,0,0,0,0,,,,,,
MLM2788508880,0,0.0,0,0,0,0,0,,,,,,
MLM2788521810,0,0.0,0,0,0,0,0,,,,,,
MLM2788554756,0,0.0,0,0,0,0,0,,,,,,
MLM2789207328,0,0.0,0,0,0,0,0,,,,,,
MLM2790354360,0,0.0,0,0,0,0,0,,,,,,
MLM2796929768,0,0.0,0,0,0,0,0,,,,,,
MLM2798366620,0,0.0,0,0,0,0,0,,,,,,
MLM2800379724,0,0.0,0,0,0,0,0,,,,,,
MLM2800379794,0,0.0,0,0,0,0,0,,,,,,
MLM2800379816,0,0.0,0,0,0,0,0,,,,,,
MLM2800379834,0,0.0,0,0,0,0,0,,,,,,
MLM2800389600,0,0.0,0,0,0,0,0,,,,,,
MLM2800389762,0,0.0,0,0,0,0,0,,,,,,
MLM2800389836,0,0.0,0,0,0,0,0,,,,,,
MLM2800389894,0,0.0,0,0,0,0,0,,,,,,
MLM2800415330,0,0.0,0,0,0,0,0,,,,,,
MLM2800415348,0,0.0,0,0,0,0,0,,,,,,
MLM2800415350,0,0.0,0,0,0,0,0,,,,,,
MLM2800415512,0,0.0,0,0,0,0,0,,,,,,
MLM2800415582,0,0.0,0,0,0,0,0,,,,,,
MLM2800415592,0,0.0,0,0,0,0,0,,,,,,
MLM2800427590,0,0.0,0,0,0,0,0,,,,,,
MLM2800427598,0,0.0,0,0,0,0,0,,,,,,
MLM2800427724,0,0.0,0,0,0,0,0,,,,,,
MLM2800440578,0,0.0,0,0,0,0,0,,,,,,
MLM2800440604,0,0.0,0,0,0,0,0,,,,,,
MLM2800440808,0,0.0,0,0,0,0,0,,,,,,
MLM2800453436,0,0.0,0,0,0,0,0,,,,,,
MLM2800453460,0,0.0,0,0,0,0,0,,,,,,
MLM2800453554,0,0.0,0,0,0,0,0,,,,,,
MLM2800453602,0,0.0,0,0,0,0,0,,,,,,
MLM2800479368,0,0.0,0,0,0,0,0,,,,,,
MLM2800492128,0,0.0,0,0,0,0,0,,,,,,
MLM2800492218,0,0.0,0,0,0,0,0,,,,,,
MLM2800492288,0,0.0,0,0,0,0,0,,,,,,
MLM2800492330,0,0.0,0,0,0,0,0,,,,,,
MLM2800530022,0,0.0,0,0,0,0,0,,,,,,
MLM2800530028,0,0.0,0,0,0,0,0,,,,,,
MLM2800530052,0,0.0,0,0,0,0,0,,,,,,
MLM2800530078,0,0.0,0,0,0,0,0,,,,,,
MLM2800530096,0,0.0,0,0,0,0,0,,,,,,
MLM2800992742,0,0.0,0,0,0,0,0,,,,,,
