ID,Número_Reseñas,Promedio_Calificación,Num_Reseñas_1,Num_Reseñas_2,Num_Reseñas_3,Num_Reseñas_4,Num_Reseñas_5
MLM2243721900,3,4.3,0,0,1,0,2
MLM2036641274,12,4.7,0,0,1,2,9
MLM1817362018,2,5.0,0,0,0,0,2
MLM2626976234,0,0.0,0,0,0,0,0
MLM1975814983,0,0.0,0,0,0,0,0
MLM2281354594,2,4.5,0,0,0,1,1
MLM1945438269,0,0.0,0,0,0,0,0
MLM2260705464,0,0.0,0,0,0,0,0
MLM1429902171,24,4.9,0,0,0,2,22
MLM1745007899,5,5.0,0,0,0,0,5
MLM1500303355,4,5.0,0,0,0,0,4
MLM2094398628,7,4.6,0,0,0,3,4
MLM1353788226,4,5.0,0,0,0,0,4
MLM2132606592,1,5.0,0,0,0,0,1
MLM1985346721,0,0.0,0,0,0,0,0
MLM1750942252,0,0.0,0,0,0,0,0
MLM1313782955,1,4.0,0,0,0,1,0
MLM1910222960,3,5.0,0,0,0,0,3
MLM883220251,7,4.0,0,2,0,1,4
MLM1846170720,6,4.2,0,0,1,3,2
MLM1812381872,0,0.0,0,0,0,0,0
MLM1363567081,0,0.0,0,0,0,0,0
MLM2450123078,0,0.0,0,0,0,0,0
MLM1458325732,7,4.6,0,0,1,1,5
MLM1365976816,14,4.2,1,1,0,4,8
MLM1550533539,2,5.0,0,0,0,0,2
MLM1477393154,0,0.0,0,0,0,0,0
MLM2080206082,8,4.8,0,0,0,2,6
MLM1426917335,1,5.0,0,0,0,0,1
MLM936381494,9,4.9,0,0,0,1,8
MLM1367129003,24,4.7,1,0,1,1,21
MLM2676238128,0,0.0,0,0,0,0,0
MLM2114395590,0,0.0,0,0,0,0,0
MLM2569537778,1,5.0,0,0,0,0,1
MLM1994822435,3,5.0,0,0,0,0,3
MLM1381252687,9,4.2,0,0,2,3,4
MLM1768664784,1,5.0,0,0,0,0,1
MLM2431917190,0,0.0,0,0,0,0,0
MLM961392377,5,4.2,0,0,2,0,3
MLM1388548681,3,4.3,0,0,1,0,2
MLM1381102451,1,4.0,0,0,0,1,0
MLM2055221818,0,0.0,0,0,0,0,0
MLM1363585555,2,5.0,0,0,0,0,2
MLM1482736505,1,5.0,0,0,0,0,1
MLM1777979669,1,5.0,0,0,0,0,1
MLM1933600613,0,0.0,0,0,0,0,0
MLM1817349725,3,5.0,0,0,0,0,3
MLM1956193327,4,4.8,0,0,0,1,3
MLM1946630429,3,5.0,0,0,0,0,3
MLM2531259052,0,0.0,0,0,0,0,0
MLM1366675479,6,4.8,0,0,0,1,5
MLM1375147942,5,5.0,0,0,0,0,5
MLM2573434050,0,0.0,0,0,0,0,0
MLM883559840,2,5.0,0,0,0,0,2
MLM2677660588,1,5.0,0,0,0,0,1
MLM1893372005,3,4.3,0,0,1,0,2
MLM958740745,3,5.0,0,0,0,0,3
MLM1496032242,0,0.0,0,0,0,0,0
MLM882529003,2,5.0,0,0,0,0,2
MLM2354457870,0,0.0,0,0,0,0,0
MLM2522730900,2,5.0,0,0,0,0,2
MLM1735067625,1,5.0,0,0,0,0,1
MLM1382187352,4,3.8,1,0,0,1,2
MLM2276695602,1,5.0,0,0,0,0,1
MLM1498035068,3,5.0,0,0,0,0,3
MLM1861129843,51,4.5,2,0,5,8,36
MLM1372803158,0,0.0,0,0,0,0,0
MLM2132593206,2,5.0,0,0,0,0,2
MLM1593963414,6,5.0,0,0,0,0,6
MLM2098322378,0,0.0,0,0,0,0,0
MLM1928411395,4,4.0,1,0,0,0,3
MLM1625571470,2,5.0,0,0,0,0,2
MLM1817919317,0,0.0,0,0,0,0,0
MLM842504850,79,5.0,0,0,0,3,76
MLM1922042093,1,5.0,0,0,0,0,1
MLM956470536,0,0.0,0,0,0,0,0
MLM1363585339,1,4.0,0,0,0,1,0
MLM1910119360,1,5.0,0,0,0,0,1
MLM1953323143,2,4.5,0,0,0,1,1
MLM1906903339,7,4.9,0,0,0,1,6
MLM1894750113,6,4.2,1,0,0,1,4
MLM2502938308,2,5.0,0,0,0,0,2
MLM819473217,5,3.2,1,1,1,0,2
MLM1909143105,2,5.0,0,0,0,0,2
MLM902055923,3,5.0,0,0,0,0,3
MLM1530615902,0,0.0,0,0,0,0,0
MLM2288687576,0,0.0,0,0,0,0,0
MLM1436190255,0,0.0,0,0,0,0,0
MLM2346483208,1,5.0,0,0,0,0,1
MLM951588204,5,4.6,0,0,1,0,4
MLM1568314224,3,5.0,0,0,0,0,3
MLM931711770,5,4.2,1,0,0,0,4
MLM1504615773,2,4.0,0,0,1,0,1
MLM875862657,0,0.0,0,0,0,0,0
MLM952845060,5,4.6,0,0,0,2,3
MLM882530227,1,5.0,0,0,0,0,1
MLM2114313490,1,5.0,0,0,0,0,1
MLM1363627032,2,5.0,0,0,0,0,2
MLM1369527248,2,4.5,0,0,0,1,1
MLM1887196370,1,5.0,0,0,0,0,1
MLM1837088343,3,5.0,0,0,0,0,3
MLM2739455916,1,5.0,0,0,0,0,1
MLM1379020915,2,5.0,0,0,0,0,2
MLM1389893070,55,4.7,1,0,3,5,46
MLM2100205422,5,4.8,0,0,0,1,4
MLM2326609702,3,5.0,0,0,0,0,3
MLM2611631192,5,4.8,0,0,0,1,4
MLM1973441145,1,5.0,0,0,0,0,1
MLM1383800473,2,5.0,0,0,0,0,2
MLM1572763475,1,5.0,0,0,0,0,1
MLM2738967470,0,0.0,0,0,0,0,0
MLM1720581647,0,0.0,0,0,0,0,0
MLM1523973131,4,5.0,0,0,0,0,4
MLM2769501102,0,0.0,0,0,0,0,0
MLM1935677139,0,0.0,0,0,0,0,0
MLM1363621184,0,0.0,0,0,0,0,0
MLM1861670114,219,4.6,7,3,9,24,176
MLM2463117796,1,5.0,0,0,0,0,1
MLM2674249816,4,5.0,0,0,0,0,4
MLM1817400340,1,5.0,0,0,0,0,1
MLM1771012347,1,5.0,0,0,0,0,1
MLM1964245459,4,4.8,0,0,0,1,3
MLM1363608164,0,0.0,0,0,0,0,0
MLM1842227117,2,5.0,0,0,0,0,2
MLM1572812886,2,5.0,0,0,0,0,2
MLM2666804596,1,5.0,0,0,0,0,1
MLM1899623811,0,0.0,0,0,0,0,0
MLM2755437496,0,0.0,0,0,0,0,0
MLM2706941610,0,0.0,0,0,0,0,0
MLM1829579023,3,5.0,0,0,0,0,3
MLM1328644945,3,5.0,0,0,0,0,3
MLM2610646366,0,0.0,0,0,0,0,0
MLM2714418020,0,0.0,0,0,0,0,0
MLM759075778,3,5.0,0,0,0,0,3
MLM1964014203,0,0.0,0,0,0,0,0
MLM1945720781,1,5.0,0,0,0,0,1
MLM1898255601,1,5.0,0,0,0,0,1
MLM1308096761,0,0.0,0,0,0,0,0
MLM2580629312,0,0.0,0,0,0,0,0
MLM1923487241,3,4.3,0,0,0,2,1
MLM1572757532,0,0.0,0,0,0,0,0
MLM1400125397,9,5.0,0,0,0,0,9
MLM1909092601,1,5.0,0,0,0,0,1
MLM1818305192,18,4.3,2,1,0,2,13
MLM1818285731,7,3.3,2,0,2,0,3
MLM2318464144,1,5.0,0,0,0,0,1
MLM1445775146,3,5.0,0,0,0,0,3
MLM1812381670,0,0.0,0,0,0,0,0
MLM1387540904,0,0.0,0,0,0,0,0
MLM2245147642,0,0.0,0,0,0,0,0
MLM1733252865,7,4.4,0,0,1,2,4
MLM2369422318,0,0.0,0,0,0,0,0
MLM1300853593,4,5.0,0,0,0,0,4
MLM1363596954,0,0.0,0,0,0,0,0
MLM2370520194,0,0.0,0,0,0,0,0
MLM760940934,3,5.0,0,0,0,0,3
MLM1366762008,0,0.0,0,0,0,0,0
MLM1826791848,9,4.9,0,0,0,1,8
MLM848017711,3,5.0,0,0,0,0,3
MLM1366264026,6,5.0,0,0,0,0,6
MLM1764056042,4,5.0,0,0,0,0,4
MLM1844335511,0,0.0,0,0,0,0,0
MLM1934017195,0,0.0,0,0,0,0,0
MLM2527570002,0,0.0,0,0,0,0,0
MLM1959523741,0,0.0,0,0,0,0,0
MLM1611922277,0,0.0,0,0,0,0,0
MLM1951606069,0,0.0,0,0,0,0,0
MLM1868169208,0,0.0,0,0,0,0,0
MLM2450123076,0,0.0,0,0,0,0,0
MLM1826508895,1,5.0,0,0,0,0,1
MLM1914694763,0,0.0,0,0,0,0,0
MLM1879010875,2,5.0,0,0,0,0,2
MLM1954947905,0,0.0,0,0,0,0,0
MLM1339134209,7,4.9,0,0,0,1,6
MLM1944841175,2,5.0,0,0,0,0,2
MLM1955625067,0,0.0,0,0,0,0,0
MLM1914739777,2,5.0,0,0,0,0,2
MLM2411808024,1,5.0,0,0,0,0,1
MLM864924761,0,0.0,0,0,0,0,0
MLM1434923070,0,0.0,0,0,0,0,0
MLM1817349979,0,0.0,0,0,0,0,0
MLM864924891,0,0.0,0,0,0,0,0
MLM2530614768,4,4.8,0,0,0,1,3
MLM1812382422,1,5.0,0,0,0,0,1
MLM1938605419,2,5.0,0,0,0,0,2
MLM899579714,73,4.0,9,2,7,15,40
MLM1459717855,0,0.0,0,0,0,0,0
MLM2755449650,0,0.0,0,0,0,0,0
MLM1525090055,0,0.0,0,0,0,0,0
MLM1917992789,0,0.0,0,0,0,0,0
MLM1454816980,8,4.6,0,0,0,3,5
MLM1879098081,2,4.5,0,0,0,1,1
MLM820590051,1,5.0,0,0,0,0,1
MLM913399751,29,4.7,0,0,2,4,23
MLM1479073440,1,5.0,0,0,0,0,1
MLM823624729,2,5.0,0,0,0,0,2
MLM1485181465,3,4.0,0,0,1,1,1
MLM1400768699,2,5.0,0,0,0,0,2
MLM1630259293,105,4.7,2,1,3,11,88
MLM1948561479,2,5.0,0,0,0,0,2
MLM1380598870,15,4.8,0,0,1,1,13
MLM1975877569,1,5.0,0,0,0,0,1
MLM872984671,0,0.0,0,0,0,0,0
MLM1894743101,0,0.0,0,0,0,0,0
MLM1496608910,7,4.4,0,0,0,4,3
MLM766538870,1,5.0,0,0,0,0,1
MLM943705464,8,4.5,0,0,1,2,5
MLM2768492224,0,0.0,0,0,0,0,0
MLM1952019141,8,4.6,0,0,0,3,5
MLM2006349893,0,0.0,0,0,0,0,0
MLM858710347,369,4.6,6,10,21,58,274
MLM1337828483,5,5.0,0,0,0,0,5
MLM1988251099,0,0.0,0,0,0,0,0
MLM1338604199,21,4.6,0,0,2,4,15
MLM1600572381,3,5.0,0,0,0,0,3
MLM2614481788,1,5.0,0,0,0,0,1
MLM1485268889,10,4.3,0,1,2,0,7
MLM1516338574,1,5.0,0,0,0,0,1
MLM1816864364,4,4.5,0,0,1,0,3
MLM939068246,7,4.0,1,1,0,0,5
MLM1981976907,0,0.0,0,0,0,0,0
MLM2530644566,0,0.0,0,0,0,0,0
MLM886506378,1,5.0,0,0,0,0,1
MLM773485695,5,4.8,0,0,0,1,4
MLM2094360418,2,4.5,0,0,0,1,1
MLM1974193959,0,0.0,0,0,0,0,0
MLM1907660723,0,0.0,0,0,0,0,0
MLM2611846468,0,0.0,0,0,0,0,0
MLM1971673201,0,0.0,0,0,0,0,0
MLM803298696,8,4.9,0,0,0,1,7
MLM1485181466,0,0.0,0,0,0,0,0
MLM2755477072,0,0.0,0,0,0,0,0
MLM935663026,0,0.0,0,0,0,0,0
MLM2213481324,0,0.0,0,0,0,0,0
MLM1346795001,8,4.4,1,0,0,1,6
MLM2700117172,0,0.0,0,0,0,0,0
MLM2250253184,1,5.0,0,0,0,0,1
MLM2211167490,5,5.0,0,0,0,0,5
MLM1943926383,2,5.0,0,0,0,0,2
MLM925043505,8,5.0,0,0,0,0,8
MLM1915220643,0,0.0,0,0,0,0,0
MLM1317932062,0,0.0,0,0,0,0,0
MLM1945777482,4,4.8,0,0,0,1,3
MLM1713972455,6,4.7,0,0,0,2,4
MLM2797900514,0,0.0,0,0,0,0,0
MLM2506288658,11,4.7,0,0,0,3,8
MLM2252921430,1,5.0,0,0,0,0,1
MLM1356777603,1,5.0,0,0,0,0,1
MLM1485181469,1,5.0,0,0,0,0,1
MLM1523358055,1,5.0,0,0,0,0,1
MLM1363610613,0,0.0,0,0,0,0,0
MLM2264460226,0,0.0,0,0,0,0,0
MLM1473632636,11,5.0,0,0,0,0,11
MLM1842683688,9,4.8,0,0,0,2,7
MLM1899266415,1,5.0,0,0,0,0,1
MLM945216472,6,4.8,0,0,0,1,5
MLM2810729580,0,0.0,0,0,0,0,0
MLM817584116,2,5.0,0,0,0,0,2
MLM1922605427,0,0.0,0,0,0,0,0
MLM1765058698,0,0.0,0,0,0,0,0
MLM1826942318,0,0.0,0,0,0,0,0
MLM1924123327,9,4.6,0,1,0,1,7
MLM1989320761,0,0.0,0,0,0,0,0
MLM2796707716,0,0.0,0,0,0,0,0
MLM1329329240,1,5.0,0,0,0,0,1
MLM2003052225,0,0.0,0,0,0,0,0
MLM941897015,12,4.8,0,0,0,2,10
MLM2355202384,1,5.0,0,0,0,0,1
MLM2329789190,0,0.0,0,0,0,0,0
MLM2680618166,0,0.0,0,0,0,0,0
MLM1363610596,0,0.0,0,0,0,0,0
MLM2587438678,3,4.7,0,0,0,1,2
MLM1895254289,1,4.0,0,0,0,1,0
MLM1887742367,1,5.0,0,0,0,0,1
MLM1599718870,0,0.0,0,0,0,0,0
MLM1428014089,0,0.0,0,0,0,0,0
MLM2804734626,0,0.0,0,0,0,0,0
MLM1957758223,0,0.0,0,0,0,0,0
MLM2592194494,0,0.0,0,0,0,0,0
MLM934002974,1,5.0,0,0,0,0,1
MLM952704964,1,5.0,0,0,0,0,1
MLM1910181188,1,5.0,0,0,0,0,1
MLM2730484062,0,0.0,0,0,0,0,0
MLM899608353,80,4.3,4,4,9,11,52
MLM2698325248,0,0.0,0,0,0,0,0
MLM2315517866,3,5.0,0,0,0,0,3
MLM1962199827,0,0.0,0,0,0,0,0
MLM1970405072,1,5.0,0,0,0,0,1
MLM2310596562,1,5.0,0,0,0,0,1
MLM1812337769,2,5.0,0,0,0,0,2
MLM1525090057,1,5.0,0,0,0,0,1
MLM2437877052,1,5.0,0,0,0,0,1
MLM2285917972,1,5.0,0,0,0,0,1
MLM1817368563,0,0.0,0,0,0,0,0
MLM1338036803,3,5.0,0,0,0,0,3
MLM2449164574,0,0.0,0,0,0,0,0
MLM1870680059,0,0.0,0,0,0,0,0
MLM795427524,7,4.4,1,0,0,0,6
MLM1801522086,3,4.7,0,0,0,1,2
MLM1480361202,4,5.0,0,0,0,0,4
MLM2149882050,0,0.0,0,0,0,0,0
MLM1788198481,5,5.0,0,0,0,0,5
MLM1450175368,0,0.0,0,0,0,0,0
MLM1936486941,0,0.0,0,0,0,0,0
MLM1473612908,0,0.0,0,0,0,0,0
MLM806045569,14,4.6,0,1,1,1,11
MLM2393816046,0,0.0,0,0,0,0,0
MLM1768633869,0,0.0,0,0,0,0,0
MLM2587838460,1,5.0,0,0,0,0,1
MLM1485204772,3,4.7,0,0,0,1,2
MLM1826823452,0,0.0,0,0,0,0,0
MLM1522373527,5,4.4,0,0,1,1,3
MLM1372994025,2,5.0,0,0,0,0,2
MLM805889154,0,0.0,0,0,0,0,0
MLM1783845422,0,0.0,0,0,0,0,0
MLM1578736627,2,5.0,0,0,0,0,2
MLM2328022464,1,5.0,0,0,0,0,1
MLM924856494,1,4.0,0,0,0,1,0
MLM1817406818,0,0.0,0,0,0,0,0
MLM2553309230,0,0.0,0,0,0,0,0
MLM1934017685,1,5.0,0,0,0,0,1
MLM1987293831,1,5.0,0,0,0,0,1
MLM2716328986,0,0.0,0,0,0,0,0
MLM1363610511,0,0.0,0,0,0,0,0
MLM882530243,2,5.0,0,0,0,0,2
MLM1435935852,0,0.0,0,0,0,0,0
MLM2104547202,0,0.0,0,0,0,0,0
MLM863067163,2,5.0,0,0,0,0,2
MLM884160591,6,5.0,0,0,0,0,6
MLM1760449064,14,3.7,2,1,2,3,6
MLM2552684480,0,0.0,0,0,0,0,0
MLM1720151847,4,5.0,0,0,0,0,4
MLM2321790832,0,0.0,0,0,0,0,0
MLM1425972373,8,2.5,4,0,2,0,2
MLM1473088322,0,0.0,0,0,0,0,0
MLM1516338674,0,0.0,0,0,0,0,0
MLM1775868146,1,5.0,0,0,0,0,1
MLM1989333047,1,5.0,0,0,0,0,1
MLM1989384851,0,0.0,0,0,0,0,0
MLM2606081186,0,0.0,0,0,0,0,0
MLM803158222,6,4.8,0,0,0,1,5
MLM1308755554,0,0.0,0,0,0,0,0
MLM2670057298,1,5.0,0,0,0,0,1
MLM1882694058,1,5.0,0,0,0,0,1
MLM2729259576,0,0.0,0,0,0,0,0
MLM1400119789,1,5.0,0,0,0,0,1
MLM1406806549,3,5.0,0,0,0,0,3
MLM2002495197,0,0.0,0,0,0,0,0
MLM1509610635,3,5.0,0,0,0,0,3
MLM2607025198,2,5.0,0,0,0,0,2
MLM2751720438,1,4.0,0,0,0,1,0
MLM1649750903,0,0.0,0,0,0,0,0
MLM907179101,0,0.0,0,0,0,0,0
MLM2408929266,0,0.0,0,0,0,0,0
MLM2548863838,0,0.0,0,0,0,0,0
MLM2650215278,0,0.0,0,0,0,0,0
MLM1856869605,0,0.0,0,0,0,0,0
MLM2789772946,0,0.0,0,0,0,0,0
MLM1976095465,1,5.0,0,0,0,0,1
MLM2331347870,2,5.0,0,0,0,0,2
MLM1927488547,0,0.0,0,0,0,0,0
MLM861978501,12,4.5,1,0,1,0,10
MLM727563239,5,4.8,0,0,0,1,4
MLM1884709677,0,0.0,0,0,0,0,0
MLM1301890398,1,5.0,0,0,0,0,1
MLM1916116849,0,0.0,0,0,0,0,0
MLM1300513740,1,5.0,0,0,0,0,1
MLM1485243171,2,5.0,0,0,0,0,2
MLM794654356,2,5.0,0,0,0,0,2
MLM1882941559,2,5.0,0,0,0,0,2
MLM1976807123,0,0.0,0,0,0,0,0
MLM1325080416,1,5.0,0,0,0,0,1
MLM1830717949,93,4.8,1,0,2,6,84
MLM1722419620,8,4.9,0,0,0,1,7
MLM2384394652,0,0.0,0,0,0,0,0
MLM1419352735,0,0.0,0,0,0,0,0
MLM1956209791,1,5.0,0,0,0,0,1
MLM883600457,0,0.0,0,0,0,0,0
MLM2651314740,0,0.0,0,0,0,0,0
MLM2595022010,0,0.0,0,0,0,0,0
MLM2230456522,1,5.0,0,0,0,0,1
MLM946401650,25,4.7,1,0,1,2,21
MLM1361128034,1,5.0,0,0,0,0,1
MLM1499680970,0,0.0,0,0,0,0,0
MLM2338205170,0,0.0,0,0,0,0,0
MLM2676212154,0,0.0,0,0,0,0,0
MLM1995690699,2,4.5,0,0,0,1,1
MLM2669616538,2,5.0,0,0,0,0,2
MLM1940335245,0,0.0,0,0,0,0,0
MLM1363621001,0,0.0,0,0,0,0,0
MLM2543898460,0,0.0,0,0,0,0,0
MLM1735372177,0,0.0,0,0,0,0,0
MLM1718247111,0,0.0,0,0,0,0,0
MLM1379883747,7,4.4,0,0,1,2,4
MLM1432936703,1,5.0,0,0,0,0,1
MLM869096362,0,0.0,0,0,0,0,0
MLM2177167126,0,0.0,0,0,0,0,0
MLM1790889643,0,0.0,0,0,0,0,0
MLM827567121,28,4.6,0,1,1,5,21
MLM2205904144,2,4.5,0,0,0,1,1
MLM925891336,1,5.0,0,0,0,0,1
MLM886502750,2,5.0,0,0,0,0,2
MLM2739405206,0,0.0,0,0,0,0,0
MLM1611819434,3,5.0,0,0,0,0,3
MLM2213481172,0,0.0,0,0,0,0,0
MLM1776177027,1,5.0,0,0,0,0,1
MLM1817362148,0,0.0,0,0,0,0,0
MLM2667451826,0,0.0,0,0,0,0,0
MLM1909160801,2,4.5,0,0,0,1,1
MLM1969552739,0,0.0,0,0,0,0,0
MLM1723443306,3,4.0,0,0,1,1,1
MLM1330798911,2,5.0,0,0,0,0,2
MLM1456548645,4,5.0,0,0,0,0,4
MLM1896110945,0,0.0,0,0,0,0,0
MLM914696586,0,0.0,0,0,0,0,0
MLM1812301462,0,0.0,0,0,0,0,0
MLM1462328057,9,4.9,0,0,0,1,8
MLM2285944132,1,5.0,0,0,0,0,1
MLM1733107775,0,0.0,0,0,0,0,0
MLM943701706,14,4.9,0,0,0,1,13
MLM1360244528,10,4.7,0,0,1,1,8
MLM1910120448,1,5.0,0,0,0,0,1
MLM882528990,1,5.0,0,0,0,0,1
MLM2413253692,1,5.0,0,0,0,0,1
MLM1910220974,0,0.0,0,0,0,0,0
MLM1927989557,0,0.0,0,0,0,0,0
MLM2000274763,0,0.0,0,0,0,0,0
MLM1468942718,76,4.7,0,0,4,15,57
MLM2587674876,0,0.0,0,0,0,0,0
MLM1997107613,0,0.0,0,0,0,0,0
MLM2293005552,0,0.0,0,0,0,0,0
MLM1727880500,23,4.5,1,0,2,3,17
MLM1972438395,0,0.0,0,0,0,0,0
MLM1408222846,4,4.5,0,0,0,2,2
MLM956468222,0,0.0,0,0,0,0,0
MLM886499573,0,0.0,0,0,0,0,0
MLM2027007024,2,5.0,0,0,0,0,2
MLM1384527948,4,5.0,0,0,0,0,4
MLM2662500638,0,0.0,0,0,0,0,0
MLM1440839019,2,5.0,0,0,0,0,2
MLM2084308050,11,4.4,0,1,1,2,7
MLM1935306117,0,0.0,0,0,0,0,0
MLM2465547206,0,0.0,0,0,0,0,0
MLM2577833984,0,0.0,0,0,0,0,0
MLM1978823715,0,0.0,0,0,0,0,0
MLM921245566,6,3.8,1,0,0,3,2
MLM2132672404,1,5.0,0,0,0,0,1
MLM886506270,0,0.0,0,0,0,0,0
MLM2761197756,0,0.0,0,0,0,0,0
MLM1894719643,29,4.4,3,0,2,2,22
MLM2746446702,0,0.0,0,0,0,0,0
MLM1357138256,1,5.0,0,0,0,0,1
MLM1756684423,0,0.0,0,0,0,0,0
MLM1375646274,3,5.0,0,0,0,0,3
MLM1948200635,2,5.0,0,0,0,0,2
MLM1901690633,4,4.5,0,0,0,2,2
MLM1568327013,0,0.0,0,0,0,0,0
MLM1350675752,0,0.0,0,0,0,0,0
MLM1383818127,1,4.0,0,0,0,1,0
MLM1818360753,3,4.7,0,0,0,1,2
MLM1881496585,1,5.0,0,0,0,0,1
MLM2486489818,0,0.0,0,0,0,0,0
MLM2752650286,0,0.0,0,0,0,0,0
MLM1890438259,1,5.0,0,0,0,0,1
MLM2599889324,1,5.0,0,0,0,0,1
MLM787013409,5,4.8,0,0,0,1,4
MLM1667529378,9,4.6,1,0,0,0,8
MLM1966412839,0,0.0,0,0,0,0,0
MLM2735909204,0,0.0,0,0,0,0,0
MLM1940344101,0,0.0,0,0,0,0,0
MLM2674783780,0,0.0,0,0,0,0,0
MLM1426459682,3,5.0,0,0,0,0,3
MLM2792399028,0,0.0,0,0,0,0,0
MLM1493111847,1,5.0,0,0,0,0,1
MLM1812363980,0,0.0,0,0,0,0,0
MLM1617720065,0,0.0,0,0,0,0,0
MLM1980509207,0,0.0,0,0,0,0,0
MLM1840771799,1,5.0,0,0,0,0,1
MLM2610067950,0,0.0,0,0,0,0,0
MLM1572787809,1,5.0,0,0,0,0,1
MLM1960991321,0,0.0,0,0,0,0,0
MLM2717948582,0,0.0,0,0,0,0,0
MLM1999214601,0,0.0,0,0,0,0,0
MLM1910571715,0,0.0,0,0,0,0,0
MLM1526082623,1,5.0,0,0,0,0,1
MLM829281873,14,5.0,0,0,0,0,14
MLM1974963607,0,0.0,0,0,0,0,0
MLM1901803085,0,0.0,0,0,0,0,0
MLM2451809676,0,0.0,0,0,0,0,0
MLM1456059781,0,0.0,0,0,0,0,0
MLM811994400,1,5.0,0,0,0,0,1
MLM649386389,1,5.0,0,0,0,0,1
MLM1882418206,1,5.0,0,0,0,0,1
MLM1343258721,0,0.0,0,0,0,0,0
MLM1733163460,0,0.0,0,0,0,0,0
MLM1416232384,0,0.0,0,0,0,0,0
MLM2531622316,0,0.0,0,0,0,0,0
MLM1591339125,1,5.0,0,0,0,0,1
MLM1994398021,0,0.0,0,0,0,0,0
MLM2297294232,1,5.0,0,0,0,0,1
MLM2450110608,1,5.0,0,0,0,0,1
MLM2608559146,0,0.0,0,0,0,0,0
MLM1964289151,0,0.0,0,0,0,0,0
MLM1892672327,0,0.0,0,0,0,0,0
MLM2381390078,0,0.0,0,0,0,0,0
MLM913485116,0,0.0,0,0,0,0,0
MLM1470607650,1,5.0,0,0,0,0,1
MLM1434894768,0,0.0,0,0,0,0,0
MLM1812340349,1,5.0,0,0,0,0,1
MLM1498996472,22,4.7,0,0,1,4,17
MLM960814112,1,5.0,0,0,0,0,1
MLM2571771986,0,0.0,0,0,0,0,0
MLM875320969,5,4.8,0,0,0,1,4
MLM2741867970,0,0.0,0,0,0,0,0
MLM1338107744,1,5.0,0,0,0,0,1
MLM2673379444,0,0.0,0,0,0,0,0
MLM2417472904,0,0.0,0,0,0,0,0
MLM1998109867,0,0.0,0,0,0,0,0
MLM1929995557,0,0.0,0,0,0,0,0
MLM1441307400,0,0.0,0,0,0,0,0
MLM1812395275,3,5.0,0,0,0,0,3
MLM1812369511,2,5.0,0,0,0,0,2
MLM1817350068,0,0.0,0,0,0,0,0
MLM888192334,1,5.0,0,0,0,0,1
MLM1947374289,0,0.0,0,0,0,0,0
MLM1727805041,0,0.0,0,0,0,0,0
MLM1844462115,1,5.0,0,0,0,0,1
MLM1369973748,0,0.0,0,0,0,0,0
MLM1572781231,1,5.0,0,0,0,0,1
MLM1966589361,1,4.0,0,0,0,1,0
MLM1916278507,0,0.0,0,0,0,0,0
MLM2009544069,0,0.0,0,0,0,0,0
MLM886397325,5,3.8,1,0,1,0,3
MLM2201096438,3,4.3,0,0,1,0,2
MLM2747057352,0,0.0,0,0,0,0,0
MLM1320582033,3,5.0,0,0,0,0,3
MLM1315771697,1,5.0,0,0,0,0,1
MLM2436565428,0,0.0,0,0,0,0,0
MLM1905922415,0,0.0,0,0,0,0,0
MLM2552045538,0,0.0,0,0,0,0,0
MLM1933831103,0,0.0,0,0,0,0,0
MLM2300762892,1,5.0,0,0,0,0,1
MLM1976811879,0,0.0,0,0,0,0,0
MLM1905369459,1,5.0,0,0,0,0,1
MLM2789866068,0,0.0,0,0,0,0,0
MLM1957123465,0,0.0,0,0,0,0,0
MLM1941885235,0,0.0,0,0,0,0,0
MLM1969107517,0,0.0,0,0,0,0,0
MLM1483301335,1,5.0,0,0,0,0,1
MLM1987313031,0,0.0,0,0,0,0,0
MLM1883633917,1,5.0,0,0,0,0,1
MLM1325171632,0,0.0,0,0,0,0,0
MLM1458048475,0,0.0,0,0,0,0,0
MLM2609885104,0,0.0,0,0,0,0,0
MLM1302854842,1,4.0,0,0,0,1,0
MLM1956232111,3,5.0,0,0,0,0,3
MLM2671166674,0,0.0,0,0,0,0,0
MLM2213434170,1,5.0,0,0,0,0,1
MLM925884654,1,5.0,0,0,0,0,1
MLM2680445658,1,5.0,0,0,0,0,1
MLM2673256478,0,0.0,0,0,0,0,0
MLM1370073447,0,0.0,0,0,0,0,0
MLM1987030179,0,0.0,0,0,0,0,0
MLM1954375287,0,0.0,0,0,0,0,0
MLM1865288470,2,5.0,0,0,0,0,2
MLM1617681944,3,4.7,0,0,0,1,2
MLM1363576221,1,5.0,0,0,0,0,1
MLM1431356258,1,5.0,0,0,0,0,1
MLM2228940808,0,0.0,0,0,0,0,0
MLM1903857227,1,4.0,0,0,0,1,0
MLM1976213436,1,5.0,0,0,0,0,1
MLM905836995,0,0.0,0,0,0,0,0
MLM1865349230,2,5.0,0,0,0,0,2
MLM1940644203,0,0.0,0,0,0,0,0
MLM2530677302,0,0.0,0,0,0,0,0
MLM1347983375,0,0.0,0,0,0,0,0
MLM899916343,2,5.0,0,0,0,0,2
MLM2624855006,0,0.0,0,0,0,0,0
MLM1953995503,0,0.0,0,0,0,0,0
MLM2413610586,0,0.0,0,0,0,0,0
MLM1602717791,1,5.0,0,0,0,0,1
MLM2655477858,1,5.0,0,0,0,0,1
MLM1424278438,8,5.0,0,0,0,0,8
